,گروه کالا1,گروه کالا2,support,ضریب اطمینان,lift
685,"['200053.0', '200063.0', '200052.0']",['200070.0'],0.010869565217391304,1.0,4.380952380952381
686,"['200070.0', '200053.0', '200052.0']",['200063.0'],0.010869565217391304,1.0,11.5
687,"['200070.0', '200063.0', '200052.0']",['200053.0'],0.010869565217391304,1.0,30.666666666666668
688,"['200070.0', '200053.0', '200063.0']",['200052.0'],0.010869565217391304,1.0,46.0
689,['200052.0'],"['200053.0', '200063.0', '200071.0']",0.010869565217391304,0.5,46.0
690,['200053.0'],"['200063.0', '200052.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
691,['200063.0'],"['200053.0', '200052.0', '200071.0']",0.010869565217391304,0.125,11.5
692,['200071.0'],"['200053.0', '200063.0', '200052.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
693,"['200053.0', '200052.0']","['200063.0', '200071.0']",0.010869565217391304,0.5,11.5
694,"['200063.0', '200052.0']","['200053.0', '200071.0']",0.010869565217391304,1.0,92.0
695,"['200052.0', '200071.0']","['200053.0', '200063.0']",0.010869565217391304,1.0,92.0
696,"['200053.0', '200063.0']","['200052.0', '200071.0']",0.010869565217391304,1.0,92.0
697,"['200053.0', '200071.0']","['200063.0', '200052.0']",0.010869565217391304,1.0,92.0
698,"['200063.0', '200071.0']","['200053.0', '200052.0']",0.010869565217391304,0.25,11.5
699,"['200053.0', '200063.0', '200052.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
700,"['200053.0', '200052.0', '200071.0']",['200063.0'],0.010869565217391304,1.0,11.5
701,"['200063.0', '200052.0', '200071.0']",['200053.0'],0.010869565217391304,1.0,30.666666666666668
702,"['200053.0', '200063.0', '200071.0']",['200052.0'],0.010869565217391304,1.0,46.0
703,['200052.0'],"['200053.0', '200072.0', '200063.0']",0.010869565217391304,0.5,46.0
704,['200053.0'],"['200072.0', '200052.0', '200063.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
705,['200063.0'],"['200053.0', '200072.0', '200052.0']",0.010869565217391304,0.125,11.5
706,"['200053.0', '200052.0']","['200072.0', '200063.0']",0.010869565217391304,0.5,15.333333333333334
707,"['200063.0', '200052.0']","['200053.0', '200072.0']",0.010869565217391304,1.0,46.0
708,"['200072.0', '200052.0']","['200053.0', '200063.0']",0.010869565217391304,1.0,92.0
709,"['200053.0', '200063.0']","['200072.0', '200052.0']",0.010869565217391304,1.0,92.0
710,"['200053.0', '200072.0']","['200063.0', '200052.0']",0.010869565217391304,0.5,46.0
711,"['200072.0', '200063.0']","['200053.0', '200052.0']",0.010869565217391304,0.3333333333333333,15.333333333333332
712,"['200053.0', '200063.0', '200052.0']",['200072.0'],0.010869565217391304,1.0,2.6285714285714286
713,"['200053.0', '200072.0', '200052.0']",['200063.0'],0.010869565217391304,1.0,11.5
714,"['200072.0', '200063.0', '200052.0']",['200053.0'],0.010869565217391304,1.0,30.666666666666668
715,"['200072.0', '200053.0', '200063.0']",['200052.0'],0.010869565217391304,1.0,46.0
716,['200052.0'],"['200070.0', '200053.0', '200071.0']",0.010869565217391304,0.5,46.0
717,['200053.0'],"['200070.0', '200052.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
718,['200071.0'],"['200070.0', '200053.0', '200052.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
719,"['200053.0', '200052.0']","['200070.0', '200071.0']",0.010869565217391304,0.5,9.200000000000001
720,"['200070.0', '200052.0']","['200053.0', '200071.0']",0.010869565217391304,1.0,92.0
721,"['200052.0', '200071.0']","['200070.0', '200053.0']",0.010869565217391304,1.0,92.0
722,"['200070.0', '200053.0']","['200052.0', '200071.0']",0.010869565217391304,1.0,92.0
723,"['200053.0', '200071.0']","['200070.0', '200052.0']",0.010869565217391304,1.0,92.0
724,"['200070.0', '200071.0']","['200053.0', '200052.0']",0.010869565217391304,0.2,9.200000000000001
725,"['200070.0', '200053.0', '200052.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
726,"['200053.0', '200052.0', '200071.0']",['200070.0'],0.010869565217391304,1.0,4.380952380952381
727,"['200070.0', '200052.0', '200071.0']",['200053.0'],0.010869565217391304,1.0,30.666666666666668
728,"['200070.0', '200053.0', '200071.0']",['200052.0'],0.010869565217391304,1.0,46.0
729,['200052.0'],"['200070.0', '200053.0', '200072.0']",0.010869565217391304,0.5,46.0
730,['200053.0'],"['200070.0', '200072.0', '200052.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
731,"['200053.0', '200052.0']","['200070.0', '200072.0']",0.010869565217391304,0.5,4.181818181818182
732,"['200070.0', '200052.0']","['200053.0', '200072.0']",0.010869565217391304,1.0,46.0
733,"['200072.0', '200052.0']","['200070.0', '200053.0']",0.010869565217391304,1.0,92.0
734,"['200070.0', '200053.0']","['200072.0', '200052.0']",0.010869565217391304,1.0,92.0
735,"['200053.0', '200072.0']","['200070.0', '200052.0']",0.010869565217391304,0.5,46.0
736,"['200070.0', '200072.0']","['200053.0', '200052.0']",0.010869565217391304,0.0909090909090909,4.181818181818182
737,"['200070.0', '200053.0', '200052.0']",['200072.0'],0.010869565217391304,1.0,2.6285714285714286
738,"['200053.0', '200072.0', '200052.0']",['200070.0'],0.010869565217391304,1.0,4.380952380952381
739,"['200070.0', '200072.0', '200052.0']",['200053.0'],0.010869565217391304,1.0,30.666666666666668
740,"['200070.0', '200053.0', '200072.0']",['200052.0'],0.010869565217391304,1.0,46.0
741,['200052.0'],"['200053.0', '200072.0', '200071.0']",0.010869565217391304,0.5,46.0
742,['200053.0'],"['200072.0', '200052.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
743,['200071.0'],"['200053.0', '200072.0', '200052.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
744,"['200053.0', '200052.0']","['200072.0', '200071.0']",0.010869565217391304,0.5,11.5
745,"['200052.0', '200071.0']","['200053.0', '200072.0']",0.010869565217391304,1.0,46.0
746,"['200072.0', '200052.0']","['200053.0', '200071.0']",0.010869565217391304,1.0,92.0
747,"['200053.0', '200071.0']","['200072.0', '200052.0']",0.010869565217391304,1.0,92.0
748,"['200053.0', '200072.0']","['200052.0', '200071.0']",0.010869565217391304,0.5,46.0
749,"['200072.0', '200071.0']","['200053.0', '200052.0']",0.010869565217391304,0.25,11.5
750,"['200053.0', '200052.0', '200071.0']",['200072.0'],0.010869565217391304,1.0,2.6285714285714286
751,"['200053.0', '200072.0', '200052.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
752,"['200072.0', '200052.0', '200071.0']",['200053.0'],0.010869565217391304,1.0,30.666666666666668
753,"['200053.0', '200072.0', '200071.0']",['200052.0'],0.010869565217391304,1.0,46.0
754,['200052.0'],"['200057.0', '200070.0', '200063.0']",0.010869565217391304,0.5,46.0
755,['200057.0'],"['200070.0', '200063.0', '200052.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
756,['200063.0'],"['200057.0', '200070.0', '200052.0']",0.010869565217391304,0.125,11.5
757,"['200057.0', '200052.0']","['200070.0', '200063.0']",0.010869565217391304,1.0,30.666666666666668
758,"['200063.0', '200052.0']","['200057.0', '200070.0']",0.010869565217391304,1.0,92.0
759,"['200070.0', '200052.0']","['200057.0', '200063.0']",0.010869565217391304,1.0,46.0
760,"['200057.0', '200063.0']","['200070.0', '200052.0']",0.010869565217391304,0.5,46.0
761,"['200057.0', '200070.0']","['200063.0', '200052.0']",0.010869565217391304,1.0,92.0
762,"['200070.0', '200063.0']","['200057.0', '200052.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
763,"['200057.0', '200063.0', '200052.0']",['200070.0'],0.010869565217391304,1.0,4.380952380952381
764,"['200057.0', '200070.0', '200052.0']",['200063.0'],0.010869565217391304,1.0,11.5
765,"['200070.0', '200063.0', '200052.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
766,"['200057.0', '200070.0', '200063.0']",['200052.0'],0.010869565217391304,1.0,46.0
767,['200052.0'],"['200057.0', '200063.0', '200071.0']",0.010869565217391304,0.5,23.0
768,['200057.0'],"['200063.0', '200052.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
769,['200063.0'],"['200057.0', '200052.0', '200071.0']",0.010869565217391304,0.125,11.5
770,['200071.0'],"['200057.0', '200063.0', '200052.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
771,"['200057.0', '200052.0']","['200063.0', '200071.0']",0.010869565217391304,1.0,23.0
772,"['200063.0', '200052.0']","['200057.0', '200071.0']",0.010869565217391304,1.0,46.0
773,"['200052.0', '200071.0']","['200057.0', '200063.0']",0.010869565217391304,1.0,46.0
774,"['200057.0', '200063.0']","['200052.0', '200071.0']",0.010869565217391304,0.5,46.0
775,"['200057.0', '200071.0']","['200063.0', '200052.0']",0.010869565217391304,0.5,46.0
776,"['200063.0', '200071.0']","['200057.0', '200052.0']",0.010869565217391304,0.25,23.0
777,"['200057.0', '200063.0', '200052.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
778,"['200057.0', '200052.0', '200071.0']",['200063.0'],0.010869565217391304,1.0,11.5
779,"['200063.0', '200052.0', '200071.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
780,"['200057.0', '200063.0', '200071.0']",['200052.0'],0.010869565217391304,0.5,23.0
781,['200052.0'],"['200057.0', '200063.0', '200072.0']",0.010869565217391304,0.5,46.0
782,['200057.0'],"['200072.0', '200063.0', '200052.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
783,['200063.0'],"['200057.0', '200072.0', '200052.0']",0.010869565217391304,0.125,11.5
784,"['200057.0', '200052.0']","['200072.0', '200063.0']",0.010869565217391304,1.0,30.666666666666668
785,"['200063.0', '200052.0']","['200057.0', '200072.0']",0.010869565217391304,1.0,92.0
786,"['200072.0', '200052.0']","['200057.0', '200063.0']",0.010869565217391304,1.0,46.0
787,"['200057.0', '200063.0']","['200072.0', '200052.0']",0.010869565217391304,0.5,46.0
788,"['200057.0', '200072.0']","['200063.0', '200052.0']",0.010869565217391304,1.0,92.0
789,"['200072.0', '200063.0']","['200057.0', '200052.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
790,"['200057.0', '200063.0', '200052.0']",['200072.0'],0.010869565217391304,1.0,2.6285714285714286
791,"['200057.0', '200072.0', '200052.0']",['200063.0'],0.010869565217391304,1.0,11.5
792,"['200072.0', '200063.0', '200052.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
793,"['200057.0', '200063.0', '200072.0']",['200052.0'],0.010869565217391304,1.0,46.0
794,['200052.0'],"['200057.0', '200070.0', '200071.0']",0.010869565217391304,0.5,46.0
795,['200057.0'],"['200070.0', '200052.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
796,['200071.0'],"['200057.0', '200070.0', '200052.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
797,"['200057.0', '200052.0']","['200070.0', '200071.0']",0.010869565217391304,1.0,18.400000000000002
798,"['200070.0', '200052.0']","['200057.0', '200071.0']",0.010869565217391304,1.0,46.0
799,"['200052.0', '200071.0']","['200057.0', '200070.0']",0.010869565217391304,1.0,92.0
800,"['200057.0', '200070.0']","['200052.0', '200071.0']",0.010869565217391304,1.0,92.0
801,"['200057.0', '200071.0']","['200070.0', '200052.0']",0.010869565217391304,0.5,46.0
802,"['200070.0', '200071.0']","['200057.0', '200052.0']",0.010869565217391304,0.2,18.400000000000002
803,"['200057.0', '200070.0', '200052.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
804,"['200057.0', '200052.0', '200071.0']",['200070.0'],0.010869565217391304,1.0,4.380952380952381
805,"['200070.0', '200052.0', '200071.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
806,"['200057.0', '200070.0', '200071.0']",['200052.0'],0.010869565217391304,1.0,46.0
807,['200052.0'],"['200057.0', '200070.0', '200072.0']",0.010869565217391304,0.5,46.0
808,['200057.0'],"['200070.0', '200072.0', '200052.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
809,"['200057.0', '200052.0']","['200070.0', '200072.0']",0.010869565217391304,1.0,8.363636363636363
810,"['200070.0', '200052.0']","['200057.0', '200072.0']",0.010869565217391304,1.0,92.0
811,"['200072.0', '200052.0']","['200057.0', '200070.0']",0.010869565217391304,1.0,92.0
812,"['200057.0', '200070.0']","['200072.0', '200052.0']",0.010869565217391304,1.0,92.0
813,"['200057.0', '200072.0']","['200070.0', '200052.0']",0.010869565217391304,1.0,92.0
814,"['200070.0', '200072.0']","['200057.0', '200052.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
815,"['200057.0', '200070.0', '200052.0']",['200072.0'],0.010869565217391304,1.0,2.6285714285714286
816,"['200057.0', '200072.0', '200052.0']",['200070.0'],0.010869565217391304,1.0,4.380952380952381
817,"['200070.0', '200072.0', '200052.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
818,"['200057.0', '200070.0', '200072.0']",['200052.0'],0.010869565217391304,1.0,46.0
819,['200052.0'],"['200057.0', '200072.0', '200071.0']",0.010869565217391304,0.5,46.0
820,['200057.0'],"['200072.0', '200052.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
821,['200071.0'],"['200057.0', '200072.0', '200052.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
822,"['200057.0', '200052.0']","['200072.0', '200071.0']",0.010869565217391304,1.0,23.0
823,"['200052.0', '200071.0']","['200057.0', '200072.0']",0.010869565217391304,1.0,92.0
824,"['200072.0', '200052.0']","['200057.0', '200071.0']",0.010869565217391304,1.0,46.0
825,"['200057.0', '200071.0']","['200072.0', '200052.0']",0.010869565217391304,0.5,46.0
826,"['200057.0', '200072.0']","['200052.0', '200071.0']",0.010869565217391304,1.0,92.0
827,"['200072.0', '200071.0']","['200057.0', '200052.0']",0.010869565217391304,0.25,23.0
828,"['200057.0', '200052.0', '200071.0']",['200072.0'],0.010869565217391304,1.0,2.6285714285714286
829,"['200057.0', '200072.0', '200052.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
830,"['200072.0', '200052.0', '200071.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
831,"['200057.0', '200072.0', '200071.0']",['200052.0'],0.010869565217391304,1.0,46.0
832,['200052.0'],"['200070.0', '200063.0', '200071.0']",0.010869565217391304,0.5,46.0
833,['200063.0'],"['200070.0', '200052.0', '200071.0']",0.010869565217391304,0.125,11.5
834,['200071.0'],"['200070.0', '200063.0', '200052.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
835,"['200063.0', '200052.0']","['200070.0', '200071.0']",0.010869565217391304,1.0,18.400000000000002
836,"['200070.0', '200052.0']","['200063.0', '200071.0']",0.010869565217391304,1.0,23.0
837,"['200052.0', '200071.0']","['200070.0', '200063.0']",0.010869565217391304,1.0,30.666666666666668
838,"['200070.0', '200063.0']","['200052.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
839,"['200063.0', '200071.0']","['200070.0', '200052.0']",0.010869565217391304,0.25,23.0
840,"['200070.0', '200071.0']","['200063.0', '200052.0']",0.010869565217391304,0.2,18.400000000000002
841,"['200070.0', '200063.0', '200052.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
842,"['200063.0', '200052.0', '200071.0']",['200070.0'],0.010869565217391304,1.0,4.380952380952381
843,"['200070.0', '200052.0', '200071.0']",['200063.0'],0.010869565217391304,1.0,11.5
844,"['200070.0', '200063.0', '200071.0']",['200052.0'],0.010869565217391304,1.0,46.0
845,['200052.0'],"['200070.0', '200063.0', '200072.0']",0.010869565217391304,0.5,23.0
846,['200063.0'],"['200070.0', '200072.0', '200052.0']",0.010869565217391304,0.125,11.5
847,"['200063.0', '200052.0']","['200070.0', '200072.0']",0.010869565217391304,1.0,8.363636363636363
848,"['200070.0', '200052.0']","['200072.0', '200063.0']",0.010869565217391304,1.0,30.666666666666668
849,"['200072.0', '200052.0']","['200070.0', '200063.0']",0.010869565217391304,1.0,30.666666666666668
850,"['200070.0', '200063.0']","['200072.0', '200052.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
851,"['200072.0', '200063.0']","['200070.0', '200052.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
852,"['200070.0', '200072.0']","['200063.0', '200052.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
853,"['200070.0', '200063.0', '200052.0']",['200072.0'],0.010869565217391304,1.0,2.6285714285714286
854,"['200072.0', '200063.0', '200052.0']",['200070.0'],0.010869565217391304,1.0,4.380952380952381
855,"['200070.0', '200072.0', '200052.0']",['200063.0'],0.010869565217391304,1.0,11.5
856,"['200070.0', '200063.0', '200072.0']",['200052.0'],0.010869565217391304,0.5,23.0
857,['200052.0'],"['200072.0', '200071.0', '200063.0']",0.010869565217391304,0.5,23.0
858,['200063.0'],"['200072.0', '200052.0', '200071.0']",0.010869565217391304,0.125,11.5
859,['200071.0'],"['200072.0', '200052.0', '200063.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
860,"['200063.0', '200052.0']","['200072.0', '200071.0']",0.010869565217391304,1.0,23.0
861,"['200052.0', '200071.0']","['200072.0', '200063.0']",0.010869565217391304,1.0,30.666666666666668
862,"['200072.0', '200052.0']","['200063.0', '200071.0']",0.010869565217391304,1.0,23.0
863,"['200063.0', '200071.0']","['200072.0', '200052.0']",0.010869565217391304,0.25,23.0
864,"['200072.0', '200063.0']","['200052.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
865,"['200072.0', '200071.0']","['200063.0', '200052.0']",0.010869565217391304,0.25,23.0
866,"['200063.0', '200052.0', '200071.0']",['200072.0'],0.010869565217391304,1.0,2.6285714285714286
867,"['200072.0', '200063.0', '200052.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
868,"['200072.0', '200052.0', '200071.0']",['200063.0'],0.010869565217391304,1.0,11.5
869,"['200072.0', '200063.0', '200071.0']",['200052.0'],0.010869565217391304,0.5,23.0
870,['200052.0'],"['200070.0', '200072.0', '200071.0']",0.010869565217391304,0.5,15.333333333333334
871,['200071.0'],"['200070.0', '200072.0', '200052.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
872,"['200070.0', '200052.0']","['200072.0', '200071.0']",0.010869565217391304,1.0,23.0
873,"['200052.0', '200071.0']","['200070.0', '200072.0']",0.010869565217391304,1.0,8.363636363636363
874,"['200072.0', '200052.0']","['200070.0', '200071.0']",0.010869565217391304,1.0,18.400000000000002
875,"['200070.0', '200071.0']","['200072.0', '200052.0']",0.010869565217391304,0.2,18.400000000000002
876,"['200070.0', '200072.0']","['200052.0', '200071.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
877,"['200072.0', '200071.0']","['200070.0', '200052.0']",0.010869565217391304,0.25,23.0
878,"['200070.0', '200052.0', '200071.0']",['200072.0'],0.010869565217391304,1.0,2.6285714285714286
879,"['200070.0', '200072.0', '200052.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
880,"['200072.0', '200052.0', '200071.0']",['200070.0'],0.010869565217391304,1.0,4.380952380952381
881,"['200070.0', '200072.0', '200071.0']",['200052.0'],0.010869565217391304,0.3333333333333333,15.333333333333332
882,['200053.0'],"['200057.0', '200070.0', '200063.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
883,['200057.0'],"['200070.0', '200053.0', '200063.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
884,['200063.0'],"['200057.0', '200053.0', '200070.0']",0.010869565217391304,0.125,11.5
885,"['200057.0', '200053.0']","['200070.0', '200063.0']",0.010869565217391304,1.0,30.666666666666668
886,"['200053.0', '200063.0']","['200057.0', '200070.0']",0.010869565217391304,1.0,92.0
887,"['200070.0', '200053.0']","['200057.0', '200063.0']",0.010869565217391304,1.0,46.0
888,"['200057.0', '200063.0']","['200070.0', '200053.0']",0.010869565217391304,0.5,46.0
889,"['200057.0', '200070.0']","['200053.0', '200063.0']",0.010869565217391304,1.0,92.0
890,"['200070.0', '200063.0']","['200057.0', '200053.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
891,"['200057.0', '200053.0', '200063.0']",['200070.0'],0.010869565217391304,1.0,4.380952380952381
892,"['200057.0', '200053.0', '200070.0']",['200063.0'],0.010869565217391304,1.0,11.5
893,"['200070.0', '200053.0', '200063.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
894,"['200057.0', '200070.0', '200063.0']",['200053.0'],0.010869565217391304,1.0,30.666666666666668
895,['200053.0'],"['200057.0', '200063.0', '200071.0']",0.010869565217391304,0.3333333333333333,15.333333333333332
896,['200057.0'],"['200053.0', '200063.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
897,['200063.0'],"['200057.0', '200053.0', '200071.0']",0.010869565217391304,0.125,11.5
898,['200071.0'],"['200057.0', '200053.0', '200063.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
899,"['200057.0', '200053.0']","['200063.0', '200071.0']",0.010869565217391304,1.0,23.0
900,"['200053.0', '200063.0']","['200057.0', '200071.0']",0.010869565217391304,1.0,46.0
901,"['200053.0', '200071.0']","['200057.0', '200063.0']",0.010869565217391304,1.0,46.0
902,"['200057.0', '200063.0']","['200053.0', '200071.0']",0.010869565217391304,0.5,46.0
903,"['200057.0', '200071.0']","['200053.0', '200063.0']",0.010869565217391304,0.5,46.0
904,"['200063.0', '200071.0']","['200057.0', '200053.0']",0.010869565217391304,0.25,23.0
905,"['200057.0', '200053.0', '200063.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
906,"['200057.0', '200053.0', '200071.0']",['200063.0'],0.010869565217391304,1.0,11.5
907,"['200053.0', '200063.0', '200071.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
908,"['200057.0', '200063.0', '200071.0']",['200053.0'],0.010869565217391304,0.5,15.333333333333334
909,['200053.0'],"['200057.0', '200063.0', '200072.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
910,['200057.0'],"['200072.0', '200053.0', '200063.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
911,['200063.0'],"['200057.0', '200053.0', '200072.0']",0.010869565217391304,0.125,11.5
912,"['200057.0', '200053.0']","['200072.0', '200063.0']",0.010869565217391304,1.0,30.666666666666668
913,"['200053.0', '200063.0']","['200057.0', '200072.0']",0.010869565217391304,1.0,92.0
914,"['200053.0', '200072.0']","['200057.0', '200063.0']",0.010869565217391304,0.5,23.0
915,"['200057.0', '200063.0']","['200053.0', '200072.0']",0.010869565217391304,0.5,23.0
916,"['200057.0', '200072.0']","['200053.0', '200063.0']",0.010869565217391304,1.0,92.0
917,"['200072.0', '200063.0']","['200057.0', '200053.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
918,"['200057.0', '200053.0', '200063.0']",['200072.0'],0.010869565217391304,1.0,2.6285714285714286
919,"['200057.0', '200053.0', '200072.0']",['200063.0'],0.010869565217391304,1.0,11.5
920,"['200072.0', '200053.0', '200063.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
921,"['200057.0', '200063.0', '200072.0']",['200053.0'],0.010869565217391304,1.0,30.666666666666668
922,['200053.0'],"['200057.0', '200070.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
923,['200057.0'],"['200070.0', '200053.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
924,['200071.0'],"['200057.0', '200053.0', '200070.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
925,"['200057.0', '200053.0']","['200070.0', '200071.0']",0.010869565217391304,1.0,18.400000000000002
926,"['200070.0', '200053.0']","['200057.0', '200071.0']",0.010869565217391304,1.0,46.0
927,"['200053.0', '200071.0']","['200057.0', '200070.0']",0.010869565217391304,1.0,92.0
928,"['200057.0', '200070.0']","['200053.0', '200071.0']",0.010869565217391304,1.0,92.0
929,"['200057.0', '200071.0']","['200070.0', '200053.0']",0.010869565217391304,0.5,46.0
930,"['200070.0', '200071.0']","['200057.0', '200053.0']",0.010869565217391304,0.2,18.400000000000002
931,"['200057.0', '200053.0', '200070.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
932,"['200057.0', '200053.0', '200071.0']",['200070.0'],0.010869565217391304,1.0,4.380952380952381
933,"['200070.0', '200053.0', '200071.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
934,"['200057.0', '200070.0', '200071.0']",['200053.0'],0.010869565217391304,1.0,30.666666666666668
935,['200053.0'],"['200057.0', '200070.0', '200072.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
936,['200057.0'],"['200070.0', '200053.0', '200072.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
937,"['200057.0', '200053.0']","['200070.0', '200072.0']",0.010869565217391304,1.0,8.363636363636363
938,"['200070.0', '200053.0']","['200057.0', '200072.0']",0.010869565217391304,1.0,92.0
939,"['200053.0', '200072.0']","['200057.0', '200070.0']",0.010869565217391304,0.5,46.0
940,"['200057.0', '200070.0']","['200053.0', '200072.0']",0.010869565217391304,1.0,46.0
941,"['200057.0', '200072.0']","['200070.0', '200053.0']",0.010869565217391304,1.0,92.0
942,"['200070.0', '200072.0']","['200057.0', '200053.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
943,"['200057.0', '200053.0', '200070.0']",['200072.0'],0.010869565217391304,1.0,2.6285714285714286
944,"['200057.0', '200053.0', '200072.0']",['200070.0'],0.010869565217391304,1.0,4.380952380952381
945,"['200070.0', '200053.0', '200072.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
946,"['200057.0', '200070.0', '200072.0']",['200053.0'],0.010869565217391304,1.0,30.666666666666668
947,['200053.0'],"['200057.0', '200072.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
948,['200057.0'],"['200053.0', '200072.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
949,['200071.0'],"['200057.0', '200053.0', '200072.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
950,"['200057.0', '200053.0']","['200072.0', '200071.0']",0.010869565217391304,1.0,23.0
951,"['200053.0', '200071.0']","['200057.0', '200072.0']",0.010869565217391304,1.0,92.0
952,"['200053.0', '200072.0']","['200057.0', '200071.0']",0.010869565217391304,0.5,23.0
953,"['200057.0', '200071.0']","['200053.0', '200072.0']",0.010869565217391304,0.5,23.0
954,"['200057.0', '200072.0']","['200053.0', '200071.0']",0.010869565217391304,1.0,92.0
955,"['200072.0', '200071.0']","['200057.0', '200053.0']",0.010869565217391304,0.25,23.0
956,"['200057.0', '200053.0', '200071.0']",['200072.0'],0.010869565217391304,1.0,2.6285714285714286
957,"['200057.0', '200053.0', '200072.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
958,"['200053.0', '200072.0', '200071.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
959,"['200057.0', '200072.0', '200071.0']",['200053.0'],0.010869565217391304,1.0,30.666666666666668
960,['200053.0'],"['200070.0', '200063.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
961,['200063.0'],"['200070.0', '200053.0', '200071.0']",0.010869565217391304,0.125,11.5
962,['200071.0'],"['200070.0', '200053.0', '200063.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
963,"['200053.0', '200063.0']","['200070.0', '200071.0']",0.010869565217391304,1.0,18.400000000000002
964,"['200070.0', '200053.0']","['200063.0', '200071.0']",0.010869565217391304,1.0,23.0
965,"['200053.0', '200071.0']","['200070.0', '200063.0']",0.010869565217391304,1.0,30.666666666666668
966,"['200070.0', '200063.0']","['200053.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
967,"['200063.0', '200071.0']","['200070.0', '200053.0']",0.010869565217391304,0.25,23.0
968,"['200070.0', '200071.0']","['200053.0', '200063.0']",0.010869565217391304,0.2,18.400000000000002
969,"['200070.0', '200053.0', '200063.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
