,date,value,flag,MA5,MA20
539,10/31/2019,2319798008,past,1568173356,1654069264
540,11/2/2019,1694170882,past,1885497533,1663588792
541,11/3/2019,1581997466,past,1770726913,1664632257
542,11/4/2019,2180604321,past,1930293126,1691888762
543,11/5/2019,1749561967,past,1905226529,1717871043
544,11/6/2019,294640000,past,1500194927,1664609643
545,11/7/2019,1796937099,past,1520748171,1669489920
546,11/8/2019,3620000,past,1205072677,1580233560
547,11/9/2019,1876895305,past,1144330874,1589297832
548,11/10/2019,2188195839,past,1232057649,1582778786
549,11/11/2019,1472658457,past,1467661340,1567157664
550,11/12/2019,1443942850,past,1397062490,1553803547
551,11/13/2019,2064421241,past,1809222738,1566295477
552,11/14/2019,1988605590,past,1831564795,1589044433
553,11/16/2019,1261668619,past,1646259351,1553448232
554,11/17/2019,1451841397,past,1642095939,1544531391
555,11/18/2019,998452683,past,1552997906,1589076525
556,11/19/2019,1970156874,past,1534145033,1579791840
557,11/20/2019,1787351116,past,1493894138,1600020733
558,11/21/2019,1917396272,past,1625039668,1602145799
559,11/23/2019,1510383796,past,1636748148,1561675089
560,11/24/2019,1895978031,past,1816253218,1571765446
561,11/25/2019,1245500536,past,1671321950,1554940600
562,11/26/2019,1555487198,past,1624949167,1523684744
563,11/27/2019,1351579400,past,1511785792,1503785615
564,11/28/2019,1901874263,past,1590083886,1584147328
565,11/30/2019,1600781598,past,1531044599,1574339553
566,12/1/2019,1496427599,past,1581230012,1648979933
567,12/2/2019,1709726532,past,1612077878,1640621495
568,12/3/2019,1785623666,past,1698886732,1620492886
569,12/4/2019,1473308316,past,1613173542,1620525379
570,12/5/2019,1803593874,past,1653735997,1638507930
571,12/7/2019,1451431349,past,1644736747,1607858435
572,12/8/2019,1584448100,past,1619681061,1587650561
573,12/9/2019,1356295344,past,1533815397,1592381897
574,12/10/2019,1164687835,past,1472091300,1578024219
575,12/11/2019,1636467395,past,1438666005,1609924955
576,12/12/2019,1693915242,past,1487162783,1596112873
577,12/14/2019,1669581384,past,1504189440,1590224387
578,12/15/2019,1575079508,past,1547946273,1573108548
579,12/16/2019,1306819979,past,1576372702,1562930357
580,12/17/2019,1329551711,past,1514989565,1534609041
581,12/18/2019,2079465788,past,1592099674,1576307304
582,12/19/2019,1750611332,past,1608305664,1586063511
583,12/21/2019,1713376208,past,1635965004,1604153351
584,12/22/2019,1517527474,past,1678106503,1584936012
585,12/23/2019,1482436334,past,1708683427,1579018749
586,12/24/2019,1115241920,past,1515838654,1559959465
587,12/25/2019,1496078945,past,1464932176,1549277085
588,12/26/2019,1994805112,past,1521217957,1559736158
589,12/28/2019,1425466137,past,1502805690,1557344049
590,12/29/2019,1613940707,past,1529106564,1547861390
591,12/30/2019,1290486496,past,1564155479,1539814148
592,12/31/2019,1309568395,past,1526853369,1526070162
593,1/1/2020,1685206215,past,1464933590,1542515706
594,1/2/2020,2185637383,past,1616967839,1593563183
595,1/4/2020,1533608046,past,1600901307,1588420216
596,1/5/2020,1708055969,past,1684415202,1589127252
597,1/6/2020,1510526761,past,1724606875,1581174521
598,1/7/2020,1218560938,past,1631277819,1563348593
599,1/8/2020,1205951382,past,1435340619,1558305163
600,1/9/2020,1871577865,past,1502934583,1585406470
601,1/11/2020,1456717478,past,1452666885,1554269055
602,1/12/2020,1501381132,past,1450837759,1541807545
603,1/13/2020,1200882718,past,1447302115,1516182870
604,1/14/2020,1394779696,past,1485067778,1510045481
605,1/15/2020,1417486247,past,1394249454,1506797977
606,1/16/2020,1910542387,past,1485014436,1546563000
607,1/18/2020,1644593226,past,1513656855,1553988715
608,1/19/2020,1720959865,past,1617672284,1540296452
609,1/20/2020,1794042131,past,1697524771,1558725252
610,1/21/2020,1159790222,past,1645985566,1536017728
611,1/22/2020,1677288039,past,1599334697,1555357805
612,1/23/2020,1455185372,past,1561453126,1562638654
613,1/25/2020,1584848457,past,1534230844,1557620766
614,1/26/2020,2104627601,past,1596347938,1553570277
615,1/27/2020,1807858567,past,1725961607,1567282803
616,1/28/2020,2219211961,past,1834346392,1592840602
617,1/29/2020,32400000,past,1549789317,1518934264
618,1/30/2020,2258521092,past,1684523844,1570932272
619,2/1/2020,1733139398,past,1610226204,1597291673
620,2/2/2020,1560209684,past,1560696427,1581723264
621,2/3/2020,1367619560,past,1390377947,1577268368
622,2/4/2020,1517550311,past,1687408009,1578076827
623,2/5/2020,1607648219,past,1557233434,1598415102
624,2/6/2020,2333412986,past,1677288152,1645346766
625,2/8/2020,1584110640,past,1682068343,1653677986
626,2/9/2020,1879443976,past,1784433226,1652123065
627,2/10/2020,1755961365,past,1832115437,1657691472
628,2/11/2020,1114140945,past,1733413982,1627350526
629,2/12/2020,1542144259,past,1575160237,1614755633
630,2/13/2020,1995841425,past,1657506394,1656558193
631,2/15/2020,1599934477,past,1601604494,1652690515
632,2/16/2020,1955605173,past,1641533256,1677711505
633,2/17/2020,1583529059,past,1735410879,1677645535
634,2/18/2020,2029304206,past,1832842868,1673879365
635,2/19/2020,2185815795,past,1870837742,1692777227
636,2/20/2020,2110610099,past,1972972866,1687347133
637,2/22/2020,1413864885,past,1864624809,1756420378
638,2/23/2020,1385735276,past,1825066052,1712781087
639,2/24/2020,1175191664,past,1654243544,1684883700
640,2/25/2020,832931326,past,1383666650,1648519782
641,2/26/2020,761036616,past,1113751953,1618190635
642,2/27/2020,666630926,past,964305161.6,1575644666
643,2/29/2020,838544266,past,854866959.6,1537189468
644,3/1/2020,577559687,past,735340564.2,1449396803
645,3/2/2020,484877262,past,665729751.4,1394435134
646,3/3/2020,478876113,past,609297650.8,1324406741
647,3/4/2020,731766942,past,622324854,1273197020
648,3/5/2020,764828944,past,607581789.6,1255731420
649,3/7/2020,54316346,past,502933121.4,1181340024
650,3/9/2020,380035306,past,481964730.2,1100549718
651,3/10/2020,521661503,past,490521808.2,1046636070
652,3/11/2020,826889901,past,509546400,990200306.1
653,3/12/2020,427531626,past,442086936.4,932400434.5
654,3/14/2020,421403478,past,515504362.8,852005398.1
655,3/15/2020,388669167,past,517231135,762148066.7
656,3/16/2020,621187527,past,537136339.8,687676938.1
657,3/17/2020,1083567570,past,588471873.6,671162072.3
658,3/18/2020,1039057824,past,710777113.2,653828199.7
659,3/21/2020,290000,past,626554417.6,595083116.5
660,3/24/2020,30763430,past,554973270.2,554974721.7
661,3/25/2020,13267097,past,433389184.2,517586245.8
662,3/26/2020,576514477,past,331978565.6,513080423.3
663,3/28/2020,247444910,past,173655982.8,483525455.5
664,3/29/2020,205155550,past,214629092.8,464905248.7
665,3/30/2020,684882555,past,345452917.8,474905513.3
666,4/2/2020,30562612,past,348912020.8,452489838.3
667,4/4/2020,702501376,past,374109400.6,451026560
668,4/5/2020,1555249584,past,635670335.4,490547592
669,4/6/2020,474031278,past,689445481,511533338.6
670,4/7/2020,609534220,past,674375814,523008284.3
671,4/8/2020,536395361,past,775542363.8,523744977.2
672,4/9/2020,50400000,past,645122088.6,484920482.1
673,4/11/2020,401189096,past,414309991,483603355.6
674,4/12/2020,731179042,past,465739543.8,499092133.8
675,4/13/2020,745062194,past,492845138.6,516911785.2
676,4/14/2020,643760722,past,514318210.8,518040444.9
677,4/15/2020,532114638,past,610661138.4,490467798.3
678,4/16/2020,467111084,past,623845536,461870461.3
679,4/18/2020,796469816,past,636903690.8,501679452.1
680,4/19/2020,782008973,past,644293046.6,539241729.3
681,4/20/2020,1348639877,past,785268877.6,606010368.3
682,4/21/2020,582862431,past,795418436.2,606327766
683,4/22/2020,692152446,past,840426708.6,628563142.8
684,4/23/2020,739433375,past,829019420.4,655277034
685,4/25/2020,801498610,past,832917347.8,661107836.8
686,4/26/2020,922078040,past,747604980.4,705683608.2
687,4/27/2020,672123371,past,765457168.4,704164707.9
688,4/28/2020,814719431,past,789970565.4,667138200.3
689,4/29/2020,903144862,past,822712862.8,688593879.5
690,4/30/2020,874958614,past,837404863.6,701865099.2
691,5/1/2020,4070000,past,653803255.6,675248831.1
692,5/2/2020,538405666,past,627059714.6,699649114.4
693,5/3/2020,750977861,past,614311400.6,717138552.7
694,5/4/2020,702278178,past,574138063.8,715693509.5
695,5/5/2020,580206946,past,515187730.2,707450747.1
696,5/6/2020,715820333,past,657537796.8,711053727.6
697,5/7/2020,829937625,past,715844188.6,725944877
698,5/8/2020,1040000,past,565856616.4,702641322.8
699,5/9/2020,780516833,past,581504347.4,701843673.6
700,5/10/2020,1230638145,past,711590587.2,724275132.2
701,5/11/2020,1031258279,past,774678176.4,708406052.3
702,5/12/2020,632126805,past,735116012.4,710869271
703,5/13/2020,586077904,past,852123593.2,705565543.9
704,5/14/2020,946779973,past,885376221.2,715932873.8
705,5/16/2020,799030278,past,799054647.8,715809457.2
706,5/17/2020,915725055,past,775948003,715491808
707,5/18/2020,699951444,past,789512930.8,716883211.6
708,5/19/2020,808704000,past,834038150,716582440.1
709,5/20/2020,964896528,past,837661461,719670023.4
710,5/21/2020,1376338476,past,953123100.6,744739016.5
711,5/23/2020,1463216391,past,1062621368,817696336
712,5/26/2020,1816160921,past,1285863263,881584098.8
713,5/27/2020,1700947900,past,1464312043,929082600.7
714,5/28/2020,1839957567,past,1639324251,985966570.2
715,5/30/2020,1186703983,past,1601397352,1016291422
716,5/31/2020,1840559901,past,1676866054,1072528400
717,6/1/2020,1925476695,past,1698729209,1127305354
718,6/2/2020,1509315250,past,1660402679,1202719116
719,6/3/2020,905221584,past,1473455483,1208954354
720,6/4/2020,248244005,past,1285763487,1159834647
721,6/5/2020,3490000,past,918349506.8,1108446233
722,6/6/2020,1362549417,past,805764051.2,1144967364
723,6/7/2020,1426329153,past,789166831.8,1186979926
724,6/8/2020,1685202178,past,945162950.6,1223901036
725,6/9/2020,1071250085,past,1109764167,1237512027
726,6/10/2020,1483672052,past,1405800577,1265909377
727,6/11/2020,1694740527,past,1472238799,1315648831
728,6/13/2020,1778386461,past,1542650261,1364132954
729,6/14/2020,1590213155,past,1523652456,1395398785
730,6/15/2020,1641758978,past,1637754235,1408669810
731,6/16/2020,1305959471,past,1602211718,1400806964
732,6/17/2020,101048453,past,1283473304,1315051341
733,6/18/2020,1883324508,past,1304460913,1324170171
734,6/20/2020,1558574421,past,1298133166,1310101014
735,6/21/2020,1584877017,past,1286756774,1330009666
736,6/22/2020,1381591195,past,1301883119,1307061230
737,6/23/2020,1484024854,past,1578478399,1284988638
738,6/24/2020,1757648933,past,1553343284,1297405322
739,6/25/2020,2039067829,past,1649441966,1354097635
740,6/27/2020,2577854942,past,1848037551,1470578181
741,6/28/2020,1357962852,past,1843311882,1538301824
742,6/29/2020,1281980277,past,1802902967,1534273367
743,6/30/2020,1374994158,past,1726372012,1531706617
744,7/1/2020,1481512000,past,1614860846,1521522108
745,7/2/2020,1526867748,past,1404663407,1544302992
746,7/3/2020,1210000,past,1133312837,1470179889
747,7/4/2020,1439710311,past,1164858843,1457428378
748,7/5/2020,1458177157,past,1181495443,1441417913
749,7/6/2020,1325980825,past,1150389208,1428206296
750,7/7/2020,1093743921,past,1063764443,1400805544
751,7/8/2020,1318089692,past,1327140381,1401412055
752,7/9/2020,1333918638,past,1305982047,1463055564
753,7/11/2020,1300757317,past,1274498079,1433927204
754,7/12/2020,1435054070,past,1296312728,1427751187
755,7/13/2020,1196700792,past,1316904102,1408342376
756,7/14/2020,1147358066,past,1282757777,1396630719
757,7/15/2020,1374832581,past,1290940565,1391171105
758,7/16/2020,1286619681,past,1288113038,1367619643
759,7/18/2020,1279523291,past,1257006882,1329642416
760,7/19/2020,1287515951,past,1275169914,1265125466
761,7/20/2020,1340101970,past,1313718695,1264232422
762,7/21/2020,1250837909,past,1288919760,1262675304
763,7/22/2020,1326593632,past,1296914551,1260255278
764,7/23/2020,1721864730,past,1385382838,1272272914
765,7/25/2020,1482098411,past,1424299330,1270034447
766,7/26/2020,1413705345,past,1439020005,1340659215
767,7/27/2020,1471619290,past,1483176282,1342254663
768,7/28/2020,1788481804,past,1575553916,1358769896
769,7/29/2020,1558484117,past,1542877793,1370395060
770,7/30/2020,1513660161,past,1549190143,1391390872
771,8/1/2020,1463166897,past,1559082454,1398644733
772,8/2/2020,1537289552,past,1572216506,1408813278
773,8/3/2020,1626990424,past,1539918230,1425124934
774,8/4/2020,1655765859,past,1559374579,1436160523
775,8/5/2020,2155435091,past,1687729565,1484097238
776,8/6/2020,2397803673,past,1874656920,1546619518
777,8/7/2020,480000,past,1567295009,1477901889
778,8/9/2020,3158979057,past,1873692736,1571519858
779,8/10/2020,1610202405,past,1864580045,1588053814
780,8/11/2020,1530591452,past,1739611317,1600207589
781,8/12/2020,1584376195,past,1576925822,1612421300
782,8/13/2020,1810085151,past,1938846852,1640383662
783,8/15/2020,1567132664,past,1620477573,1652410614
784,8/16/2020,1863105528,past,1671058198,1659472654
785,8/17/2020,1576493962,past,1680238700,1664192431
786,8/18/2020,1463562283,past,1656075918,1666685278
787,8/19/2020,1527470574,past,1599553002,1669477842
788,8/20/2020,1806046057,past,1647335681,1670356055
789,8/22/2020,1617340296,past,1598182634,1673298864
790,8/23/2020,1772058495,past,1637295541,1686218781
791,8/24/2020,1633537654,past,1671290615,1694737319
792,8/25/2020,2146587907,past,1795114082,1725202236
793,8/26/2020,2066980568,past,1847300984,1747201744
794,8/27/2020,2059540596,past,1935741044,1767390480
795,8/29/2020,86380000,past,1598605345,1663937726
796,8/30/2020,125468000,past,1296991414,1550320942
797,8/31/2020,1261368746,past,1119947582,1613365380
798,9/1/2020,1604673768,past,1027486222,1535650115
799,9/2/2020,1937635902,past,1003105283,1552021790
800,9/3/2020,1948178528,past,1375464989,1572901144
801,9/5/2020,1537606351,past,1657892659,1570562652
802,9/6/2020,1623315001,past,1730281910,1561224144
803,9/7/2020,1484544018,past,1706255960,1557094712
804,9/8/2020,1718623515,past,1662453483,1549870611
805,9/9/2020,1336418921,past,1540101561,1537866859
806,9/10/2020,1861708516,past,1604921994,1557774171
807,9/12/2020,1784963556,past,1637251705,1570648820
808,9/13/2020,2152920326,past,1770926967,1587992533
809,9/14/2020,1463596200,past,1719921504,1580305328
810,9/15/2020,1401483885,past,1732934497,1561776598
811,9/16/2020,1724907149,past,1705574223,1566345073
812,9/17/2020,1625294322,past,1673640376,1540280393
813,9/19/2020,1413549770,past,1525766265,1507608854
814,9/20/2020,1507464666,past,1534539958,1480005057
815,9/21/2020,2022783494,past,1658799880,1576825232
816,9/22/2020,1684220410,past,1650662532,1654762852
817,9/23/2020,1805006280,past,1686604924,1681944729
818,9/24/2020,2011436135,past,1806182197,1702282847
819,9/26/2020,1681276086,past,1840944481,1689464856
820,9/27/2020,1550084964,past,1746404775,1669560178
821,9/28/2020,1317703539,past,1673101401,1658565038
822,9/29/2020,1612240390,past,1634548223,1658011307
823,9/30/2020,1768567987,past,1585974593,1672212506
824,10/1/2020,1925204059,past,1634760188,1682541533
825,10/3/2020,1871134367,past,1698970068,1709277305
826,10/4/2020,1573473857,past,1750124132,1694865572
827,10/5/2020,1572606804,past,1742197415,1684247735
828,10/6/2020,1907124278,past,1769908673,1671957932
829,10/7/2020,1821936828,past,1749255227,1689874964
830,10/8/2020,1440000,past,1375316353,1619872769
831,10/10/2020,1281352036,past,1316891989,1597695014
832,10/11/2020,1778945966,past,1358159822,1605377596
833,10/12/2020,1679452172,past,1312625400,1618672716
834,10/13/2020,1559625314,past,1260163098,1621280748
835,10/14/2020,1854687023,past,1630812502,1612875925
836,10/15/2020,1846076270,past,1743757349,1620968718
837,10/17/2020,780000,past,1388124156,1530757404
838,10/18/2020,1935926862,past,1439419094,1526981940
839,10/19/2020,1743510180,past,1476196067,1530093645
840,10/20/2020,1921640829,past,1489586828,1548671438
841,10/21/2020,2038750029,past,1528121580,1584723763
842,10/22/2020,2121641166,past,1952293813,1610193801
843,10/23/2020,575000,past,1565223441,1521794152
844,10/24/2020,2293060629,past,1675133531,1540186981
845,10/25/2020,1215262092,past,1533857783,1507393367
846,10/26/2020,1246085947,past,1375324967,1491023971
847,10/27/2020,1479044685,past,1246805671,1486345865
848,10/28/2020,1620727930,past,1570836257,1472026048
849,10/29/2020,1736824789,past,1459589089,1467770446
850,10/31/2020,1656849895,past,1547906649,1550540941
851,11/1/2020,1714317502,past,1641552960,1572189214
852,11/2/2020,1533465191,past,1652437061,1559915175
853,11/3/2020,1328052609,past,1593901997,1542345197
854,11/4/2020,1530199117,past,1552576863,1540873887
855,11/5/2020,1723823984,past,1565971681,1534330735
856,11/7/2020,1690000735,past,1561108327,1526526959
857,11/8/2020,1694466482,past,1593308585,1611211283
858,11/9/2020,1491787693,past,1626055602,1589004324
859,11/10/2020,1396966778,past,1599409134,1571677154
860,11/11/2020,1411319324,past,1536908202,1546161079
861,11/12/2020,1565833461,past,1512074748,1522515250
862,11/13/2020,441000,past,1173269651,1416455242
863,11/14/2020,1308757638,past,1136663640,1481864374
864,11/15/2020,1780424042,past,1213355093,1456232545
865,11/16/2020,1432395235,past,1217570275,1467089202
866,11/17/2020,1228789646,past,1150161512,1466224387
867,11/18/2020,1288399636,past,1407753239,1456692134
868,11/19/2020,1517800240,past,1449561760,1451545750
869,11/20/2020,53424000,past,1104161751,1367375710
870,11/21/2020,1203719588,past,1058426622,1344719195
871,11/22/2020,1343163220,past,1081301337,1326161481
872,11/23/2020,1245671720,past,1072755754,1311771807
873,11/24/2020,1092272307,past,987650167,1299982792
874,11/25/2020,1188530248,past,1214671417,1282899349
875,11/26/2020,1656584063,past,1305244312,1279537353
876,11/28/2020,1369778481,past,1310567364,1263526240
877,11/29/2020,1681713077,past,1397775635,1262888570
878,11/30/2020,1339329993,past,1447187172,1255265685
879,12/1/2020,1250635854,past,1459608294,1247949139
880,12/2/2020,1305742563,past,1389439994,1242670301
881,12/3/2020,1440367639,past,1403557825,1236397010
882,12/4/2020,2060000,past,1067627210,1236477960
883,12/5/2020,1417891109,past,1083339433,1241934633
884,12/6/2020,1860227565,forecasted,1205257775,1245924809
885,12/7/2020,1406846792,forecasted,1225478621,1244647387
886,12/8/2020,1613445405,forecasted,1260094174,1263880175
887,12/9/2020,1483007228,forecasted,1556283620,1273610555
888,12/10/2020,1543583147,forecasted,1581422027,1274899700
889,12/12/2020,1494260149,forecasted,1508228544,1346941507
890,12/13/2020,1910210204,forecasted,1608901227,1382266038
891,12/14/2020,1556882009,forecasted,1597588547,1392951978
892,12/15/2020,2780000,forecasted,1301543102,1330807392
893,12/16/2020,1917939629,forecasted,1376414398,1372090758
894,12/17/2020,2039427814,forecasted,1485447931,1414635636
895,12/18/2020,2056889571,forecasted,1514783805,1434650911
896,12/19/2020,1820694766,forecasted,1567546356,1457196726
897,12/20/2020,2339120988,forecasted,2034814554,1490067121
898,12/21/2020,2307423390,forecasted,2112711306,1538471791
899,12/22/2020,2013274248,forecasted,2107480593,1576603711
900,12/23/2020,2131681791,forecasted,2122439037,1617900672
901,12/24/2020,1903697502,forecasted,2139039584,1641067165
902,12/16/2020,884652994.2,forecasted,1848145985,1685196815
903,12/17/2020,1718150504,forecasted,1730291408,1700209785
